review,label
Selama ini ga ada kendala tetapi utk aktivasi sophee paylater selalu di tolak dan utk aktivasi bisa bulan berikutnya lebih baik jgn sama sekali atau selamanya jika di tolak sama saja kasih php.. Terima kasih,Negatif
"Pengirimannya lama sekali, LEX ID sulit dilacak trs JNE jg paket tdk bergerak/lambat sekali. Seller2 di LAZADA jg kurang satset. Tolong dibenahi aturannya, estimasi brg nyampe jg berubah ubah. Apk lain tuh udah ada GARANSI TEPAT WAKTU., masak gk mau bersaing LAZADA??",Negatif
"Saat membuka iklan barang dan melihat foto, foto berpindah sendiri saat dilihat, sangat mengganggu sekali. Dan saat foto di zoom, tidak bisa digerakkan ke area yang ingin dilihat.",Negatif
"Akun paylater udah 1taun lebih tidak bisa digunakan lagi padahal belanja"" lancar pembayran juga udah lunas semua. Kecewa tidak ada effort sama pengguna lama buat yang ngerasa sama mending hapus akun aja pindah toko ijo aja",Negatif
Saya tidak pernah melakukan pembelian apapun diaplikasi bukalapak tapi saldo dana saya terpotong udah 2 kali . Dan aplikasi ini jelek tentang ingin mengunakan live chat,Negatif
"Bagus sih sih aplikasinya cuma sayang mau belanja promo ga bisa selalu ada kata"" anda tidak bisa belanja promo ini coba cari promo yg lain KL masih dilanjutin akun anda akan diblokir otomatis dari pihak shopee tp belanja promo yg lain tetap saja ga bisa itu yg bikin kecewa semua pembeli",Negatif
"Aplikasi ini makanya sepi peminat, karena banyak sekali kendala dan kelemahan, pertama untuk penjual apabila mau kasih deskripsi produk itu yg muncul pasti tidak ada spasi, walaupun sudah kamu edit berulang kali dan dikasih spasi, saat kamu simpan akan kembali tidak ada spasi, dan juga kamu tidak bisa ganti foto profil , dan masih banyak lagi kendala di aplikasi ini, mhon untuk diperbaiki ya, biar gak kalah sama si orange dan si ijo, dan juga si tok tok",Negatif
"Kurir rekomendasi nya sangat tidak direkomendasikan apa karena gratis ongkir dipilih ekspedisi yang jelek? Dikirim sesuka nya? Kalo kayak gini jadi males belanja di tokopedia, lebih baik shopee. Walaupun gratis tapi ttp bisa memilih ekspedisi kepercayaan kita...",Negatif
"Saya sudah langganan plus, tp kecepatan kurir yg dipilih aplikasi lemot seperti kalau non langganan plus. Mohon lebih selektif dalam menentukan kurir yg akan digunakan, termasuk memberikan penilaian kinerja kurir.",Negatif
"Pengalaman bbrp tahun pake Zalora nilai Plus(+) : Tampilan marketplace nya bagus, produk produknya Ori minus(-) : - Harga barang lebih mahal dibanding marketplace lain, bahkan untuk barang yg sama harga bisa lebih mahal - Chat dengan admin serasa sprti robot krna dibalas sistem - ajukan komplain sangat susah, jd kalau udh salah ukuran or mau retur yah diterima aja dengan ikhlas - Tidak bisa dicancel sekalinya membeli,bahkan sedetik stelah membeli pun tdk bisa dicancel",Negatif
"Kenapa aplikasi ini susah sekali pelayanan nya untuk mengganti email yang tidak aktif pun verifikasi nya pun lewat emai sementara gak aktif lagi, padahal bisa juga lewat nomor telepon. Sudah buat pengajuan, sampai foto KTP , foto Selfi dengan identitas, masukin 3 kode transaksi terakhir. Tetap juga gak ada solusi, ribet sekali udah seminggu saya coba ganti tetap gak bisa",Negatif
Bili bili jadi sampah doank skarang mah. Udah gak ada promo diskon / kesbek apapa lagi buat bayar tagihan pln pdam bpjs wifi dll. Kalopun ada juga tibang 1% sampah doank !!! Kembalikan promo diskon 3% yg dulu wooooy !!!,Negatif
1. Ada pembatasan jumlah postingan barang yg mau dijual ya? 2. Mekanisme komplain utk pembeli tolong dibenahi.. sepertinya pembeli selalu di posisi yg paling lemah. Admin selalu dukung pelapak,Negatif
"Proses pengembalian dana sangat kacau. Tertera kalau dana telah sukses dikembalikan ke rekening saya, nyatanya saya harus menunggu maksimal 14 hari kerja. Gagalnya transaksi juga bukan kesalahan saya, tapi dari sistemnya sendiri yang tidak jelas. Sekarang, sudah tidak dapat barangnya, uang juga tidak langsung kembali, tidak dipikirkan bagaimana jika barang yang dibeli sifatnya untuk keperluan mendesak? Tidak saya rekomendasikan membeli barang menggunakan aplikasi ini. Lebih baik beralih saja.",Negatif
"Hati hati belanja di Tokopedia, saya member platinum, Barang hilang di kurir, klaim selesai & dana akan di refund, tapi sudah lewat jatuh tempo, refund belum diterima. Kerja dari cust service pun gak becus.. Saya berpikir pindah ke shopee setelah sekian lama pakai Tokopedia dengan platinum member",Negatif
"Aplikasi berat banget sering ngelag ,sinyal bagus tapi buat buka shope susahnya minta ampun kadang mau pesen gak bisa ,padahal versi sudah terbaru",Negatif
Barang barang nya real fict en harga nya terjangkau,Negatif
Pada dasarnya senang belanja di Zalora. Barangnya ori & sering ada disc. Pengiriman juga cepat. Kecewa juga pernah sih belanja disini. Pernah bayar pake cc tapi pesanan dipending 2 hari jadi pas udah confirmed barangnya udah ga ada padahal itu barang yang paling diinginkan. Pernah juga pas bayar via transfer refundnya malah masuk ke wallet padahal udah minta di dalam email untuk ditransfer ke rek pribadi. Saran saya adakan fasilitas cicilan 0% dong & min pembelian utk free ongkirnya diturunkan.,Negatif
Untuk opsi tambah alamat aja harus diperbaiki..soalnya pada opsi tambah alamat hanya ada beberapa kecamatan saja yang muncul.. itu jadi dimanfaatkan oleh buyer supaya ongkirnya murah.. Saya mengalami sendiri saat dapet ordreran .dan saya diminta biaya tambahan oleh pihak ekspedisi.karna alamat buyer berbeda.,Negatif
"Ayo dong OLX skrng kan sdh di grup Astra, artinya aset/modal sdh refresh,, harapan saya tarif iklan nya jadi lbh murah, realnya skrng malah makin mahal,, yuk bisa yuk olx turunin tarif iklan nya",Negatif
"Seleksi iklan super ketat , tdk bisa mencantumkan No wa 😂",Negatif
TOLONG BACA. DI APLIKASI PENJUAL. BUATKAN PENGIRIMAN MASSAL MELALUI HP. SEPERTI LAZADA ITU MUDAH PENGIRIMAN MASSAL DARI HP NYA. Kebijakan ajukan pengembalian barang harusnya TDK langsung dikirim. Saya Penjual merasa DIRUGIKAN karena Pembeli semena². Sudah saya kirim barang sesuai permintaan. Tapi kalau misal gak muat atau kebesaran produk nya langsung dikembalikan. Padahal kan sudah sesuai pesanan. ukuran juga lengkap. Sedangkan ongkir kembali di bebankan ke PENJUAL. MERUGIKAN . TOLONG RUBAH,Negatif
"Sistem cod harusnya ttp kasih keterangan nominal yg harus di bayar, biar ga ada slh paham antara buyer dengan kurir, dan biar pengguna shopee yg pakai sistem cod jg nyaman",Negatif
"Aplikasi tak berguna!!!! Mau login,eh ada tulisan jaringan bermasalah,padahal sinyal masih bagus.. liat yang lain bisa. Pas di ulang"" malah ada pemberitahuan sistem sedang sibuk,kalo gak niat ngurus apk ini hapus ajah jadi kecewa download ini. jangan di download bisa"" rugi kalian!!.",Negatif
"Dari dulu saya selalu belanja di tokopedia, tapi semenjak 1 tahun belakangan ini pengiriman kacau, kurir rekomendasi lamaaaa bgt,Cekout pesanan tgl 1 di ambil kurir tgl 2, sampai tgl 4 paketan tidak bergerak sama sekali, setelah paketan saya ini dateng, saya sudah gak mau lagi pake TOKOPEDIA! kacau bgt, bgt bgt, di aplikasi sebelah 2 hari sampai, di TOKOPEDIA boro boro 2 hari, 1 bulan baru sampe! TERIMANKASIH TOKOPEDIA",Negatif
"Ngereturn produk prosesnya lama estimasi 2 hari lah udah 4 hari belum ada kejelasan Ganti produk udah bayar kekurangannya belum ada pemberitahuan lagi , Enakan si biru 1 lagi",Negatif
"Lucu sekali nih platform, Pembayaran di awal waktu bukannya di buat prioritas malah di bekukan saldo nya lawka sekali, paylater di offkan sementara lazbon di bekukan, komplain ke email nya gak ada respon, gak bakalan di bayar aja sekalian asu kecewa banget",Negatif
Setelah update pembaruan.. msh bnyak mslah di aplikasi ini.. diantaranya bug pada saat loading awal. Kemudian iklan yg tiba² mncul saat kita membuka info.. tidk sering sih.. taoi mnurut saya mengganggu..,Negatif
"Susah akun ngk bisa dibuka lagi, namun email aktif. Nomor sudah tidak aktif jadinya akun tidak bisa di gunakan, harusnya ada opsi ganti nomor melalui verifikasi email atau ktp.",Negatif
"Iklan aku di tolak,mungkin aku yg ga bisa gunain aplikasi ini",Negatif
Gw gak tau lagi mau sabar kaya gimana ke lazada. Saran gw sih yg melihat review jujur pribadi gw sendiri lebih baik gak usah pake lazada. Jujur gw emosi bgt. Pengembalian dana dr tanggal 2 april sampai 26 april hari ke creditpay kredivo saya belum masuk. Padahal tagihan jatuh temponya pun tanggal 26 april hari ini. Masalahnya dri tanggal 16 april bilangnya paling lambat 19 april itu pun di telpon oleh tim finance lazada janji tanggal 19 april tidak meleset. Ini sudah tanggal 26 april.,Negatif
Saya ingin menghapus akun dengan alasan saya tidak pernah membuat akun dengan no HP yang saya gunakan (indikasi di retas) tapi proses untuk penghapusan akun ribet dan untuk bantal cs minim Tolong di perbaiki dan di usut dari pihak Bukalapak karena aplikasi nya sudah mulai di retas orang yg tidak bertanggung jawab,Negatif
"INI ADALAH APLIKASI BELANJA ONLINE YANG JELEK, SAYA MINTA BANTUAN KE CS KARENA ADA MASALAH PENGIRIMAN DI PESANAN SAYA, SAYA UDA JELASKAN KRONOLOGINYA KE CS BLIBLI, TETAPI CS NYA HANYA COBA MENJELASKAN STANDAR YANG ADA, TANPA MENGERTI KRONOLOGISNYA, DAN TIDAK MENJADI PUSAT RESOLUSI ANTARA SELLER DAN CUSTOMER, MALA COSTUMER YANG DISURUH BERSABAR, ATAU LEBIH BERPIHAK KE SELLER. SEDANGKAN WAKTU DI TOKO ORANGE CS NYA SAMPAI MENGHUBUBGI SELLERNYA UNTUK MEMECAHKAN MASALAH YANG ALAMI COSTUMER.",Negatif
"Marketplace yg pengirimannya mengandalkan expedisi BOBROK. Disini kudu langganan PLUS buat dpt subsidi ongkir, sedangkan TOKO OREN loss tanpa syarat. Pantes brg²nya kocak², variasinya nga banyak, hrg dimainin, banyak paket ilang secara KERJASAMA sm expedisi murahan macam ID Express. Buat kalian yg dapet kurir rekomendasi buat gratis ongkir mending BATALIN DEH pindah TOKO OREN drpd paket hilang, krn TOPED expedisinya bukan kelas Sicepat dan JNT, tp yg murceeeeee 😆",Negatif
Terlalu banyak notifikasi sehingga sangat menggangu. Tolong buat lazada di kurangi notifikasi nya karena itu sangat menggangu sekali,Negatif
"gara2 vitur kurir rekomendasi tokped, jadi pengirimannya lama, dan kalo komplain gabisa ke ekpedisi langsung, dan setelah komplain barang telat, disuruh nunggu 7 hari lagi, padahal udah lewat estimasi, malah disuruh nunggu 7 hari lagi, jawaban dari TANYA juga sama terus, masih di investigasi, gadikasih jawaban jelas, kenapa barang gasampe sampe, payah sekarang tokped, padahal dulu bagus2 aja, mending hapus tu rekomendasi kurir tokped, biar pembeli milih sendiri ekpedisi yg dia suka dan cepet.",Negatif
Pake gratis ongkir tidak bisa pilih kurir. Kurir REKOMENDASI Pengiriman sangat lambat paket di dipindah tangan yang menyebabkan paket lama sampainya. Klo pake si oren gratis ongkir bisa pilih kurir dan cepat sampai. Diskon dan cashback sekarang sedikit dan tidak bisa digabung. Harga barang relatif lebih mahal dri market place lain. Banyak barang yg tidak bisa dibuka di HP.,Negatif
"Blibli nggak pernah mengecewakan, kualitas barang terjamin, pengiriman aman, segala macam kebutuhan ada disinii , yang paling penting sih banyak pilihan pembayaran jadi nggak ribet. Lagi dan lagi tawaran cashback yang melimpah bikin belanja makin hemat. Thanks bliblii <3",Negatif
"3 saja dulu yaa,, habis ongkirnya sudah naik.... coba ongkirnya balik ke harga yang sebelumnya,, pasti barangnya banyak yang diangkut... terus buat produsen barangnya jangan yang jelek jelek,,, walaupun agak mahal tapi kalo kualitasnya oke pasti konsumen puasssss",Negatif
"Makin lama makin nyebelin, dah iklannya banyak, error melulu, dah di-update sama saja. Minta periksa jaringan... Padahal internet kecepatannya tinggi...",Negatif
"Barusan topup dana tapi lewat bukalapak, sempet deg-degan karna saldo ga masuk-masuk padahal transaksi udah sukses, plus baca banyak bangeeeettt komplain hal serupa. Tp sudah tahu kendalanya. Bagi yg lain klo punya masalah yg sama, coba dicek lagi yg bagian saldo/menu yg ada tulisan saldo kita berapa, disitu ada pilihan Buka Dompet.. Uangnya ternyata masuk ke situ, klo ga salah baca dari tgl berpa aplikasinya gabisa buat pembayaran jd mmg masuk ke Buka Dompet, dr sana bisa pindah k akun dana",Negatif
Aplikasi tidak jelas daftar akun aja susah verifikasi captcha ga muncul mending lazada,Negatif
"MAAF BINTANGNYA SY AMBIL LAGI SATU aplikasi cukup bagus mhn pihak lazada tidak hanya memberikan pilihan jawaban jika konsumen membatalkan pesanan, mungkin dapat ditambahkan pilihan lain dari konsumen itu sendiri. contohnya jika order prosesnya lama dari ""toko yg menyebalkan"" dan chàt tdk pernah dibaca.",Negatif
"Tingkatkan pelayanan kurir, barang pecah dan dikembalikan ke penjual, sedikit lama proses penyelesaian nya ;( dan saya menggunakan promo yg didapatkan dari tokped hangus terbuang sia"" tidak ada kompensasi nya dan klaim tidak berlaku karna menggunakan promo diskon 100%,.. kenyamanan sedikit terganggu karna ini.. terimakasih..",Negatif
"Bingung sama sistemnya padahal aku sering co aman terus tapi hari ini dibatalin alasan gak jelas chat cs slow respon harusnya misal dibatalin sistem itu melanggar s&k dari segi mananya jadi bingung mau co model gimana padahal udah sesuai masih aja batal percuma dong ngasih voucher klai ujung"" Nya dibatalin padahal aku cuma pake 1hp 1 akun yg make dirumah juga aku doang tapi ribet cs nya bales lama tolong diperbaiki lagi.",Negatif
"Kok setiap kita ngebuka deskripsi iklan ngebug begitu ia,tolong dong di kembangin lagi aplikasi nya supaya tidak suka ngebug aplikasi nya",Negatif
di update malah beranda malah blank hanya ada tulisan jaringan atau koneksi tidak ada. Padahal pake wifi loh.. Hp yg lain bisa pula.. Tolong kerja sama ny dong saya sudah percaya dengan shopee ini,Negatif
"OLX saya udah bayar mahal2 untuk iklan malah gak bisa saya, edit harus bayar lagi gimana ini",Negatif
"Baru pasang ikan berbayar, langsung di tolak oleh OLX... Jahat ! Tanpa kasih penjelasan atau kesempatan memperbaiki bila salah. Jadi harus bayar lagi kalo mau pasang iklan",Negatif
"Baru nyoba sekali beli mesin cuci dah dapet zong di kasi barang rijek padahal beli di offical nya langsung barang berisik buat nyuci kelem retur katanya di cek ga ada apa"" Di tanya kalo di balikin ternyata berisik lg pas saya coba gimana kelem garansi aja lah sama aja u kasi g barang rijek buat apa ada sistem retur jangan ada sistem. Retursekalian suruh org kelem garansi semua yg baru beli . Kapok g belanja di sini baru pertama dah bikin kecewa",Negatif
"Shopee performanya menurun sih kalau menurutku, suka nglag, terkadang gambar gak muncul, loading ya masya allah lama. Terus app ya semakin berat, jadi lemot mau CO padahal sinyal OK. Tapi, barang yang dipesan alhamdulillah selalu sesuai waktu dan selama di shopee juga ketemu kurir yang bagus dan baik semua.",Negatif
"Lazada klaim nya gratis ongkir,tapi berbatas harus belanja sekian baru bisa gratis ongkir kadang sampai ratusan rb,berburu voucher juga kaya ga guna jam tertentu baru bisa diklaim setelah ditungguin di jam yang sama juga voucher nya katanya habis, padahal cuma lewat 2 detik, voucher yang bisa diklaim juga harus ada minimal pembelian, gratis ongkirnya pun sama Makanya sekarang males belanja di lazada, sekarang pindah ke online shop lain, padahal beli di lazada dari THN 2016 /2017,udah ga recommen",Negatif
"Setiap lagi scroll liat2 jual beli, ada iklan yg mengganggu sekali, yaitu iklan parasit. Jijik banget liatnya, tolong OLX dihapus saja iklan seperti itu. Sangat2 mengganggu. Terima kasih",Negatif
"Dari bintang 4 saya turunkan ke bintang 1. Makin hari penjual2nya makin kacau. Yg sering saya alami ketika ditanya ready stok, dijawab ready. Ketika sudah dibayar, kita disuruh batalin utk pengembalian dana, atau penjualnya yg batalin atau barangnya oleh penjual diganti dgn yg bukan sesuai pesanan kita. Gak ada pengawasan atau punishment dari tokopedia. Mengecewakan...",Negatif
"Pelayan bagus, belanja baru 2kali selalu cepat, sayang belum di lengkapi maps, tolong dong kalo bisa, lengkapi pilihan bisa bayar di tempat, dan ambil barang di tempat [toko] lampirkan juga nomor WhatsApp kurir untuk serlok",Negatif
"Jika ada diskon untuk pengguna baru, tanggung jawab dong, jangan asal cancel pesanannya, kalo gak mau rugi, gak usah kasih diskon dari awal, tertarik dengan barang yang di suguhkan, tapi jelek kali respon dari admin tokped nya, perkara ada diskon, terus sudah saya bayar dan kelang beberapa menit di cancel, apa maksudnya? Kalo emang gak mau rugi, gak usah di adakan sistem potong harga untuk pengguna baru. Gimana mau naik saham kalian kalo kinerjanya begini.",Negatif
